order_item_id,order_id,product_id,quantity,unit_price
OI-0000213257,ORD-00071086,PROD-00007438,5,508.94
OI-0000213258,ORD-00071086,PROD-00008358,2,1854.77
OI-0000213259,ORD-00071087,PROD-00001017,3,352.26
OI-0000213260,ORD-00071087,PROD-00002503,4,1413.46
OI-0000213261,ORD-00071087,PROD-00004230,2,911.85
OI-0000213262,ORD-00071088,PROD-00006936,1,1966.85
OI-0000213263,ORD-00071088,PROD-00004847,3,910.45
OI-0000213264,ORD-00071088,PROD-00008481,3,491.08
OI-0000213265,ORD-00071089,PROD-00001145,3,1528.8
OI-0000213266,ORD-00071089,PROD-00009587,4,1697.79
OI-0000213267,ORD-00071089,PROD-00001689,3,992.59
OI-0000213268,ORD-00071090,PROD-00003091,3,1491.89
OI-0000213269,ORD-00071090,PROD-00006039,2,247.11
OI-0000213270,ORD-00071090,PROD-00005598,5,1389.33
OI-0000213271,ORD-00071091,PROD-00000669,3,264.03
OI-0000213272,ORD-00071091,PROD-00007759,4,93.34
OI-0000213273,ORD-00071091,PROD-00000036,3,763.69
OI-0000213274,ORD-00071092,PROD-00004680,5,1397.36
OI-0000213275,ORD-00071092,PROD-00001858,5,1675.4
OI-0000213276,ORD-00071092,PROD-00001116,4,803.57
OI-0000213277,ORD-00071093,PROD-00001802,1,1237.99
OI-0000213278,ORD-00071093,PROD-00004527,2,572.01
OI-0000213279,ORD-00071093,PROD-00003745,3,1471.66
OI-0000213280,ORD-00071094,PROD-00003619,1,1228.04
OI-0000213281,ORD-00071094,PROD-00003551,4,287.01
OI-0000213282,ORD-00071094,PROD-00000569,3,1222.58
OI-0000213283,ORD-00071095,PROD-00006680,5,1277.29
OI-0000213284,ORD-00071095,PROD-00003276,5,399.37
OI-0000213285,ORD-00071095,PROD-00008061,5,1277.99
OI-0000213286,ORD-00071096,PROD-00005235,1,28.39
OI-0000213287,ORD-00071096,PROD-00008769,1,532.18
OI-0000213288,ORD-00071096,PROD-00000319,2,738.42
OI-0000213289,ORD-00071097,PROD-00005234,3,1500.66
OI-0000213290,ORD-00071097,PROD-00009983,4,963.79
OI-0000213291,ORD-00071097,PROD-00007612,2,1135.83
OI-0000213292,ORD-00071098,PROD-00009087,1,759.75
OI-0000213293,ORD-00071098,PROD-00007162,1,1741.61
OI-0000213294,ORD-00071098,PROD-00003631,5,757.61
OI-0000213295,ORD-00071099,PROD-00003343,3,1701.99
OI-0000213296,ORD-00071099,PROD-00005699,5,73.29
OI-0000213297,ORD-00071099,PROD-00005267,5,206.13
OI-0000213298,ORD-00071100,PROD-00000246,2,873.43
OI-0000213299,ORD-00071100,PROD-00001873,4,1952.01
OI-0000213300,ORD-00071100,PROD-00005532,2,109.69
OI-0000213301,ORD-00071101,PROD-00003230,3,667.68
OI-0000213302,ORD-00071101,PROD-00009194,5,858.68
OI-0000213303,ORD-00071101,PROD-00008251,1,1875.33
OI-0000213304,ORD-00071102,PROD-00005566,1,1184.87
OI-0000213305,ORD-00071102,PROD-00009972,1,323.5
OI-0000213306,ORD-00071102,PROD-00007665,2,1515.94
OI-0000213307,ORD-00071103,PROD-00006113,1,1677.4
OI-0000213308,ORD-00071103,PROD-00003527,2,1057.83
OI-0000213309,ORD-00071103,PROD-00006693,2,1168.43
OI-0000213310,ORD-00071104,PROD-00007411,3,1022.36
OI-0000213311,ORD-00071104,PROD-00001552,3,64.9
OI-0000213312,ORD-00071104,PROD-00002304,4,765.99
OI-0000213313,ORD-00071105,PROD-00002878,4,559.3
OI-0000213314,ORD-00071105,PROD-00002622,5,794.35
OI-0000213315,ORD-00071105,PROD-00001349,4,1213.91
OI-0000213316,ORD-00071106,PROD-00007404,4,803.45
OI-0000213317,ORD-00071106,PROD-00009971,2,194.48
OI-0000213318,ORD-00071106,PROD-00002556,5,1945.48
OI-0000213319,ORD-00071107,PROD-00009845,3,1040.93
OI-0000213320,ORD-00071107,PROD-00001672,3,1922.52
OI-0000213321,ORD-00071107,PROD-00003478,3,1655.09
OI-0000213322,ORD-00071108,PROD-00006059,4,834.21
OI-0000213323,ORD-00071108,PROD-00002536,1,1601.12
OI-0000213324,ORD-00071108,PROD-00008151,4,780.41
OI-0000213325,ORD-00071109,PROD-00000901,2,1349.88
OI-0000213326,ORD-00071109,PROD-00008242,2,137.75
OI-0000213327,ORD-00071109,PROD-00004935,3,437.48
OI-0000213328,ORD-00071110,PROD-00005663,2,1973.46
OI-0000213329,ORD-00071110,PROD-00007752,2,1038.43
OI-0000213330,ORD-00071110,PROD-00001177,2,944.18
OI-0000213331,ORD-00071111,PROD-00004538,5,1545.43
OI-0000213332,ORD-00071111,PROD-00008277,4,232.43
OI-0000213333,ORD-00071111,PROD-00008762,2,681.68
OI-0000213334,ORD-00071112,PROD-00006720,4,1250.17
OI-0000213335,ORD-00071112,PROD-00006596,3,420.25
OI-0000213336,ORD-00071112,PROD-00008130,4,1831.79
OI-0000213337,ORD-00071113,PROD-00000610,2,1862.79
OI-0000213338,ORD-00071113,PROD-00002422,5,1610.33
OI-0000213339,ORD-00071113,PROD-00004164,3,1381.85
OI-0000213340,ORD-00071114,PROD-00000017,5,226.53
OI-0000213341,ORD-00071114,PROD-00008265,4,879.43
OI-0000213342,ORD-00071114,PROD-00003617,1,919.12
OI-0000213343,ORD-00071115,PROD-00007587,3,1298.22
OI-0000213344,ORD-00071115,PROD-00002431,2,682.16
OI-0000213345,ORD-00071115,PROD-00000950,3,1034.49
OI-0000213346,ORD-00071116,PROD-00001372,4,709.55
OI-0000213347,ORD-00071116,PROD-00003596,4,1860.43
OI-0000213348,ORD-00071116,PROD-00005830,4,793.02
OI-0000213349,ORD-00071117,PROD-00008593,1,261.14
OI-0000213350,ORD-00071117,PROD-00005195,4,1674.79
OI-0000213351,ORD-00071117,PROD-00000391,1,1705.96
OI-0000213352,ORD-00071118,PROD-00003357,2,162.84
OI-0000213353,ORD-00071118,PROD-00002129,2,194.67
OI-0000213354,ORD-00071118,PROD-00004241,4,1445.43
OI-0000213355,ORD-00071119,PROD-00009164,2,1993.05
OI-0000213356,ORD-00071119,PROD-00008750,4,1983.39
OI-0000213357,ORD-00071119,PROD-00000496,3,1632.63
OI-0000213358,ORD-00071120,PROD-00002687,5,1718.53
OI-0000213359,ORD-00071120,PROD-00009490,1,334.12
OI-0000213360,ORD-00071120,PROD-00005227,3,1159.78
OI-0000213361,ORD-00071121,PROD-00004768,4,221.63
OI-0000213362,ORD-00071121,PROD-00005797,5,1048.54
OI-0000213363,ORD-00071121,PROD-00005309,1,963.18
OI-0000213364,ORD-00071122,PROD-00002251,2,1742.67
OI-0000213365,ORD-00071122,PROD-00000166,5,130.75
OI-0000213366,ORD-00071122,PROD-00005175,5,1610.61
OI-0000213367,ORD-00071123,PROD-00004310,2,1267.54
OI-0000213368,ORD-00071123,PROD-00001980,1,630.6
OI-0000213369,ORD-00071123,PROD-00003087,4,20.01
OI-0000213370,ORD-00071124,PROD-00009325,3,1671.26
OI-0000213371,ORD-00071124,PROD-00007373,4,515.14
OI-0000213372,ORD-00071124,PROD-00002086,5,750.91
OI-0000213373,ORD-00071125,PROD-00005257,1,711.74
OI-0000213374,ORD-00071125,PROD-00003548,2,1938.45
OI-0000213375,ORD-00071125,PROD-00007154,4,1842.99
OI-0000213376,ORD-00071126,PROD-00001153,4,986.08
OI-0000213377,ORD-00071126,PROD-00006024,4,1718.02
OI-0000213378,ORD-00071126,PROD-00005702,2,160.84
OI-0000213379,ORD-00071127,PROD-00008145,5,422.82
OI-0000213380,ORD-00071127,PROD-00008998,4,104.01
OI-0000213381,ORD-00071127,PROD-00004954,4,613.66
OI-0000213382,ORD-00071128,PROD-00009316,2,447.11
OI-0000213383,ORD-00071128,PROD-00002681,3,128.97
OI-0000213384,ORD-00071128,PROD-00009685,3,1134.66
OI-0000213385,ORD-00071129,PROD-00007299,5,750.67
OI-0000213386,ORD-00071129,PROD-00001706,2,1775.94
OI-0000213387,ORD-00071129,PROD-00000766,2,158.91
OI-0000213388,ORD-00071130,PROD-00008533,2,213.56
OI-0000213389,ORD-00071130,PROD-00006817,2,1778.13
OI-0000213390,ORD-00071130,PROD-00004545,1,932.22
OI-0000213391,ORD-00071131,PROD-00005614,4,360.55
OI-0000213392,ORD-00071131,PROD-00005180,3,1686.54
OI-0000213393,ORD-00071131,PROD-00001957,3,1766.66
OI-0000213394,ORD-00071132,PROD-00009153,2,1650.38
OI-0000213395,ORD-00071132,PROD-00001443,3,1793.96
OI-0000213396,ORD-00071132,PROD-00005557,4,1782.81
OI-0000213397,ORD-00071133,PROD-00009597,1,1283.48
OI-0000213398,ORD-00071133,PROD-00008883,2,1368.35
OI-0000213399,ORD-00071133,PROD-00004776,1,1875.2
OI-0000213400,ORD-00071134,PROD-00004025,4,690.89
OI-0000213401,ORD-00071134,PROD-00001182,1,1861.4
OI-0000213402,ORD-00071134,PROD-00007038,3,759.07
OI-0000213403,ORD-00071135,PROD-00007942,4,604.34
OI-0000213404,ORD-00071135,PROD-00009255,1,1441.43
OI-0000213405,ORD-00071135,PROD-00008537,4,91.54
OI-0000213406,ORD-00071136,PROD-00008006,3,1876.8
OI-0000213407,ORD-00071136,PROD-00007526,2,1479.04
OI-0000213408,ORD-00071136,PROD-00007437,4,1533.36
OI-0000213409,ORD-00071137,PROD-00008373,1,960.02
OI-0000213410,ORD-00071137,PROD-00000700,2,1148.57
OI-0000213411,ORD-00071137,PROD-00001534,2,554.44
OI-0000213412,ORD-00071138,PROD-00002896,1,1084.29
OI-0000213413,ORD-00071138,PROD-00002215,4,41.19
OI-0000213414,ORD-00071138,PROD-00001281,5,32.41
OI-0000213415,ORD-00071139,PROD-00008356,2,62.59
OI-0000213416,ORD-00071139,PROD-00000364,4,823.24
OI-0000213417,ORD-00071139,PROD-00005117,1,1765.71
OI-0000213418,ORD-00071140,PROD-00001489,3,714.36
OI-0000213419,ORD-00071140,PROD-00002761,5,734.85
OI-0000213420,ORD-00071140,PROD-00006946,1,1119.15
OI-0000213421,ORD-00071141,PROD-00000750,1,902.07
OI-0000213422,ORD-00071141,PROD-00001810,4,294.75
OI-0000213423,ORD-00071141,PROD-00006055,4,1987.26
OI-0000213424,ORD-00071142,PROD-00002143,2,1717.41
OI-0000213425,ORD-00071142,PROD-00000516,4,638.87
OI-0000213426,ORD-00071142,PROD-00004524,4,1838.83
OI-0000213427,ORD-00071143,PROD-00003212,1,239.11
OI-0000213428,ORD-00071143,PROD-00007412,5,837.45
OI-0000213429,ORD-00071143,PROD-00009420,4,1542.89
OI-0000213430,ORD-00071144,PROD-00002298,5,1477.77
OI-0000213431,ORD-00071144,PROD-00006418,4,208.04
OI-0000213432,ORD-00071144,PROD-00008922,1,665.66
OI-0000213433,ORD-00071145,PROD-00000746,3,369.5
OI-0000213434,ORD-00071145,PROD-00002092,2,532.28
OI-0000213435,ORD-00071145,PROD-00009634,5,185.67
OI-0000213436,ORD-00071146,PROD-00002976,5,1776.02
OI-0000213437,ORD-00071146,PROD-00007485,2,611.5
OI-0000213438,ORD-00071146,PROD-00001832,5,307.12
OI-0000213439,ORD-00071147,PROD-00005449,5,43.81
OI-0000213440,ORD-00071147,PROD-00006294,2,203.23
OI-0000213441,ORD-00071147,PROD-00006965,4,124.02
OI-0000213442,ORD-00071148,PROD-00000839,5,91.84
OI-0000213443,ORD-00071148,PROD-00003044,5,970.48
OI-0000213444,ORD-00071148,PROD-00007595,2,177.82
OI-0000213445,ORD-00071149,PROD-00005194,3,1241.9
OI-0000213446,ORD-00071149,PROD-00004763,2,348.39
OI-0000213447,ORD-00071149,PROD-00006004,1,529.25
OI-0000213448,ORD-00071150,PROD-00005112,5,35.42
OI-0000213449,ORD-00071150,PROD-00001937,2,377.87
OI-0000213450,ORD-00071150,PROD-00004943,5,109.54
OI-0000213451,ORD-00071151,PROD-00006586,2,506.25
OI-0000213452,ORD-00071151,PROD-00008709,4,1578.51
OI-0000213453,ORD-00071151,PROD-00003531,3,964.95
OI-0000213454,ORD-00071152,PROD-00008470,3,996.57
OI-0000213455,ORD-00071152,PROD-00003462,1,766.73
OI-0000213456,ORD-00071152,PROD-00009981,4,645.19
OI-0000213457,ORD-00071153,PROD-00001999,3,1321.09
OI-0000213458,ORD-00071153,PROD-00009371,3,223.21
OI-0000213459,ORD-00071153,PROD-00005546,1,1014.57
OI-0000213460,ORD-00071154,PROD-00005237,2,1037.51
OI-0000213461,ORD-00071154,PROD-00000071,2,1088.54
OI-0000213462,ORD-00071154,PROD-00002368,1,947.0
OI-0000213463,ORD-00071155,PROD-00002018,2,1549.09
OI-0000213464,ORD-00071155,PROD-00005370,4,1881.64
OI-0000213465,ORD-00071155,PROD-00008497,3,1799.22
OI-0000213466,ORD-00071156,PROD-00008379,4,1578.52
OI-0000213467,ORD-00071156,PROD-00002600,2,1836.18
OI-0000213468,ORD-00071156,PROD-00006797,5,1639.6
OI-0000213469,ORD-00071157,PROD-00005031,4,1848.63
OI-0000213470,ORD-00071157,PROD-00004338,5,1937.84
OI-0000213471,ORD-00071157,PROD-00005007,2,163.42
OI-0000213472,ORD-00071158,PROD-00006983,1,24.96
OI-0000213473,ORD-00071158,PROD-00009776,5,1509.99
OI-0000213474,ORD-00071158,PROD-00006629,2,1218.85
OI-0000213475,ORD-00071159,PROD-00003890,2,1776.79
OI-0000213476,ORD-00071159,PROD-00007402,5,558.62
OI-0000213477,ORD-00071159,PROD-00005885,4,1309.94
OI-0000213478,ORD-00071160,PROD-00002966,3,885.44
OI-0000213479,ORD-00071160,PROD-00002942,4,727.39
OI-0000213480,ORD-00071160,PROD-00005483,3,1817.18
OI-0000213481,ORD-00071161,PROD-00008505,5,1700.18
OI-0000213482,ORD-00071161,PROD-00006868,3,646.32
OI-0000213483,ORD-00071161,PROD-00006071,1,1148.34
OI-0000213484,ORD-00071162,PROD-00007104,4,1453.17
OI-0000213485,ORD-00071162,PROD-00005586,2,51.41
OI-0000213486,ORD-00071162,PROD-00009425,1,1559.53
OI-0000213487,ORD-00071163,PROD-00004052,4,1657.17
OI-0000213488,ORD-00071163,PROD-00001412,4,130.9
OI-0000213489,ORD-00071163,PROD-00007497,4,633.15
OI-0000213490,ORD-00071164,PROD-00002090,4,1856.69
OI-0000213491,ORD-00071164,PROD-00001037,4,775.98
OI-0000213492,ORD-00071164,PROD-00004981,4,59.21
OI-0000213493,ORD-00071165,PROD-00002476,1,150.36
OI-0000213494,ORD-00071165,PROD-00006436,2,87.81
OI-0000213495,ORD-00071165,PROD-00000035,3,394.21
OI-0000213496,ORD-00071166,PROD-00001538,2,1318.86
OI-0000213497,ORD-00071166,PROD-00001565,5,407.95
OI-0000213498,ORD-00071166,PROD-00004192,3,1685.44
OI-0000213499,ORD-00071167,PROD-00001537,3,1197.07
OI-0000213500,ORD-00071167,PROD-00005973,4,855.37
OI-0000213501,ORD-00071167,PROD-00008423,5,1249.01
OI-0000213502,ORD-00071168,PROD-00007505,1,357.2
OI-0000213503,ORD-00071168,PROD-00005674,5,580.5
OI-0000213504,ORD-00071168,PROD-00009121,2,1329.45
OI-0000213505,ORD-00071169,PROD-00009541,1,232.86
OI-0000213506,ORD-00071169,PROD-00001024,2,869.46
OI-0000213507,ORD-00071169,PROD-00001356,5,1174.92
OI-0000213508,ORD-00071170,PROD-00003927,5,1768.91
OI-0000213509,ORD-00071170,PROD-00008743,5,1125.98
OI-0000213510,ORD-00071170,PROD-00003110,2,1845.99
OI-0000213511,ORD-00071171,PROD-00002870,4,1694.97
OI-0000213512,ORD-00071171,PROD-00009031,2,501.5
OI-0000213513,ORD-00071171,PROD-00008188,2,75.24
OI-0000213514,ORD-00071172,PROD-00009435,4,541.61
OI-0000213515,ORD-00071172,PROD-00001623,4,1481.79
OI-0000213516,ORD-00071172,PROD-00000273,3,598.85
OI-0000213517,ORD-00071173,PROD-00007897,1,610.03
OI-0000213518,ORD-00071173,PROD-00009060,4,1102.23
OI-0000213519,ORD-00071173,PROD-00000986,3,940.95
OI-0000213520,ORD-00071174,PROD-00000629,2,533.43
OI-0000213521,ORD-00071174,PROD-00004731,3,860.13
OI-0000213522,ORD-00071174,PROD-00000437,2,294.91
OI-0000213523,ORD-00071175,PROD-00004547,4,1188.16
OI-0000213524,ORD-00071175,PROD-00009093,2,1832.13
OI-0000213525,ORD-00071175,PROD-00006039,4,390.8
OI-0000213526,ORD-00071176,PROD-00009813,5,1872.3
OI-0000213527,ORD-00071176,PROD-00004997,4,349.13
OI-0000213528,ORD-00071176,PROD-00008470,4,1779.14
OI-0000213529,ORD-00071177,PROD-00005001,3,1348.49
OI-0000213530,ORD-00071177,PROD-00003220,3,51.87
OI-0000213531,ORD-00071177,PROD-00002743,1,1842.38
OI-0000213532,ORD-00071178,PROD-00002992,4,520.81
OI-0000213533,ORD-00071178,PROD-00001107,1,1270.31
OI-0000213534,ORD-00071178,PROD-00005432,1,360.99
OI-0000213535,ORD-00071179,PROD-00003532,3,972.35
OI-0000213536,ORD-00071179,PROD-00008205,1,1140.2
OI-0000213537,ORD-00071179,PROD-00009953,3,1351.61
OI-0000213538,ORD-00071180,PROD-00004652,1,1620.76
OI-0000213539,ORD-00071180,PROD-00001133,3,1854.5
OI-0000213540,ORD-00071180,PROD-00005204,1,952.88
OI-0000213541,ORD-00071181,PROD-00002312,2,166.32
OI-0000213542,ORD-00071181,PROD-00009992,4,786.21
OI-0000213543,ORD-00071181,PROD-00002410,1,1480.07
OI-0000213544,ORD-00071182,PROD-00003494,5,279.77
OI-0000213545,ORD-00071182,PROD-00009133,5,1880.06
OI-0000213546,ORD-00071182,PROD-00002033,5,353.25
OI-0000213547,ORD-00071183,PROD-00008807,2,372.92
OI-0000213548,ORD-00071183,PROD-00008790,3,362.07
OI-0000213549,ORD-00071183,PROD-00009430,2,798.55
OI-0000213550,ORD-00071184,PROD-00005656,4,1789.36
OI-0000213551,ORD-00071184,PROD-00003968,1,192.25
OI-0000213552,ORD-00071184,PROD-00000510,4,1682.25
OI-0000213553,ORD-00071185,PROD-00003373,2,1875.05
OI-0000213554,ORD-00071185,PROD-00006041,2,368.27
OI-0000213555,ORD-00071185,PROD-00009669,2,937.86
OI-0000213556,ORD-00071186,PROD-00000041,1,1902.3
OI-0000213557,ORD-00071186,PROD-00000041,2,537.53
OI-0000213558,ORD-00071186,PROD-00001822,2,889.9
OI-0000213559,ORD-00071187,PROD-00007319,3,1865.66
OI-0000213560,ORD-00071187,PROD-00009243,4,292.24
OI-0000213561,ORD-00071187,PROD-00009659,4,1219.59
OI-0000213562,ORD-00071188,PROD-00000619,3,1036.4
OI-0000213563,ORD-00071188,PROD-00008225,1,265.79
OI-0000213564,ORD-00071188,PROD-00003333,3,1033.5
OI-0000213565,ORD-00071189,PROD-00004358,5,1143.89
OI-0000213566,ORD-00071189,PROD-00007135,1,1048.97
OI-0000213567,ORD-00071189,PROD-00005837,4,1909.04
OI-0000213568,ORD-00071190,PROD-00008315,1,101.65
OI-0000213569,ORD-00071190,PROD-00006426,3,899.12
OI-0000213570,ORD-00071190,PROD-00007495,2,1002.42
OI-0000213571,ORD-00071191,PROD-00006461,5,1415.12
OI-0000213572,ORD-00071191,PROD-00001491,5,1432.16
OI-0000213573,ORD-00071191,PROD-00006167,3,1822.86
OI-0000213574,ORD-00071192,PROD-00005444,1,1611.89
OI-0000213575,ORD-00071192,PROD-00009529,3,84.35
OI-0000213576,ORD-00071192,PROD-00003004,4,1189.19
OI-0000213577,ORD-00071193,PROD-00001285,4,89.12
OI-0000213578,ORD-00071193,PROD-00002135,2,799.95
OI-0000213579,ORD-00071193,PROD-00006831,2,225.02
OI-0000213580,ORD-00071194,PROD-00008834,2,1899.68
OI-0000213581,ORD-00071194,PROD-00003039,5,1066.42
OI-0000213582,ORD-00071194,PROD-00001949,1,245.4
OI-0000213583,ORD-00071195,PROD-00009017,5,484.48
OI-0000213584,ORD-00071195,PROD-00005242,5,854.6
OI-0000213585,ORD-00071195,PROD-00003769,2,209.82
OI-0000213586,ORD-00071196,PROD-00000933,3,564.57
OI-0000213587,ORD-00071196,PROD-00001406,2,1713.18
OI-0000213588,ORD-00071196,PROD-00008444,1,464.65
OI-0000213589,ORD-00071197,PROD-00009660,3,1761.02
OI-0000213590,ORD-00071197,PROD-00002109,2,635.96
OI-0000213591,ORD-00071197,PROD-00004903,2,1974.8
OI-0000213592,ORD-00071198,PROD-00008832,4,1837.43
OI-0000213593,ORD-00071198,PROD-00009672,1,71.24
OI-0000213594,ORD-00071198,PROD-00000187,4,1033.15
OI-0000213595,ORD-00071199,PROD-00009706,1,561.91
OI-0000213596,ORD-00071199,PROD-00007049,2,1690.5
OI-0000213597,ORD-00071199,PROD-00001846,3,327.94
OI-0000213598,ORD-00071200,PROD-00000495,5,716.17
OI-0000213599,ORD-00071200,PROD-00007348,5,56.91
OI-0000213600,ORD-00071200,PROD-00001458,3,991.83
OI-0000213601,ORD-00071201,PROD-00000932,4,1214.8
OI-0000213602,ORD-00071201,PROD-00009951,1,528.15
OI-0000213603,ORD-00071201,PROD-00003387,4,833.15
OI-0000213604,ORD-00071202,PROD-00000252,2,414.39
OI-0000213605,ORD-00071202,PROD-00008356,3,1385.7
OI-0000213606,ORD-00071202,PROD-00003921,4,1721.37
OI-0000213607,ORD-00071203,PROD-00003812,2,230.06
OI-0000213608,ORD-00071203,PROD-00005810,1,495.84
OI-0000213609,ORD-00071203,PROD-00002677,2,1252.15
OI-0000213610,ORD-00071204,PROD-00005217,3,1895.57
OI-0000213611,ORD-00071204,PROD-00000455,5,1535.0
OI-0000213612,ORD-00071204,PROD-00000406,2,281.5
OI-0000213613,ORD-00071205,PROD-00005036,2,479.66
OI-0000213614,ORD-00071205,PROD-00009314,5,548.75
OI-0000213615,ORD-00071205,PROD-00003971,1,1869.49
OI-0000213616,ORD-00071206,PROD-00004031,3,461.21
OI-0000213617,ORD-00071206,PROD-00005199,5,969.67
OI-0000213618,ORD-00071206,PROD-00003134,4,972.53
OI-0000213619,ORD-00071207,PROD-00002707,1,371.11
OI-0000213620,ORD-00071207,PROD-00003158,2,760.65
OI-0000213621,ORD-00071207,PROD-00001571,4,263.48
OI-0000213622,ORD-00071208,PROD-00005052,4,260.95
OI-0000213623,ORD-00071208,PROD-00008903,4,841.17
OI-0000213624,ORD-00071208,PROD-00006402,4,560.46
OI-0000213625,ORD-00071209,PROD-00006921,3,1901.37
OI-0000213626,ORD-00071209,PROD-00003872,4,915.4
OI-0000213627,ORD-00071209,PROD-00003472,4,105.2
OI-0000213628,ORD-00071210,PROD-00001351,3,1637.76
OI-0000213629,ORD-00071210,PROD-00000480,5,929.0
OI-0000213630,ORD-00071210,PROD-00002891,3,328.89
OI-0000213631,ORD-00071211,PROD-00001060,3,473.48
OI-0000213632,ORD-00071211,PROD-00006659,3,1445.88
OI-0000213633,ORD-00071211,PROD-00000055,3,1844.43
OI-0000213634,ORD-00071212,PROD-00009883,5,1574.01
OI-0000213635,ORD-00071212,PROD-00005714,2,374.89
OI-0000213636,ORD-00071212,PROD-00009236,2,440.73
OI-0000213637,ORD-00071213,PROD-00000519,3,1434.07
OI-0000213638,ORD-00071213,PROD-00001218,4,200.28
OI-0000213639,ORD-00071213,PROD-00003912,2,570.09
OI-0000213640,ORD-00071214,PROD-00004755,3,1993.13
OI-0000213641,ORD-00071214,PROD-00004320,2,1215.87
OI-0000213642,ORD-00071214,PROD-00001445,5,497.55
OI-0000213643,ORD-00071215,PROD-00006221,2,512.94
OI-0000213644,ORD-00071215,PROD-00006260,3,1639.11
OI-0000213645,ORD-00071215,PROD-00005995,5,565.93
OI-0000213646,ORD-00071216,PROD-00002030,4,1925.87
OI-0000213647,ORD-00071216,PROD-00002289,1,451.62
OI-0000213648,ORD-00071216,PROD-00002170,5,1623.66
OI-0000213649,ORD-00071217,PROD-00000370,3,827.98
OI-0000213650,ORD-00071217,PROD-00008270,5,1993.58
OI-0000213651,ORD-00071217,PROD-00008653,2,87.41
OI-0000213652,ORD-00071218,PROD-00000082,2,1875.56
OI-0000213653,ORD-00071218,PROD-00004083,2,884.6
OI-0000213654,ORD-00071218,PROD-00009861,3,1022.69
OI-0000213655,ORD-00071219,PROD-00004870,3,1556.3
OI-0000213656,ORD-00071219,PROD-00002495,5,1513.06
OI-0000213657,ORD-00071219,PROD-00002998,1,1941.33
OI-0000213658,ORD-00071220,PROD-00002588,5,619.25
OI-0000213659,ORD-00071220,PROD-00005912,3,390.28
OI-0000213660,ORD-00071220,PROD-00003466,5,781.59
OI-0000213661,ORD-00071221,PROD-00002719,4,1680.8
OI-0000213662,ORD-00071221,PROD-00004793,3,1616.7
OI-0000213663,ORD-00071221,PROD-00005175,4,1457.41
OI-0000213664,ORD-00071222,PROD-00009411,5,550.16
OI-0000213665,ORD-00071222,PROD-00002862,3,133.7
OI-0000213666,ORD-00071222,PROD-00006281,4,238.85
OI-0000213667,ORD-00071223,PROD-00003062,1,775.76
OI-0000213668,ORD-00071223,PROD-00001047,1,361.45
OI-0000213669,ORD-00071223,PROD-00007623,2,1200.17
OI-0000213670,ORD-00071224,PROD-00003117,2,1790.44
OI-0000213671,ORD-00071224,PROD-00003657,4,1872.78
OI-0000213672,ORD-00071224,PROD-00002249,5,1024.05
OI-0000213673,ORD-00071225,PROD-00002489,5,1245.37
OI-0000213674,ORD-00071225,PROD-00005930,4,213.79
OI-0000213675,ORD-00071225,PROD-00008551,5,1752.45
OI-0000213676,ORD-00071226,PROD-00004966,2,1043.32
OI-0000213677,ORD-00071226,PROD-00002119,2,1807.45
OI-0000213678,ORD-00071226,PROD-00004836,1,569.81
OI-0000213679,ORD-00071227,PROD-00000360,2,608.99
OI-0000213680,ORD-00071227,PROD-00006724,4,357.39
OI-0000213681,ORD-00071227,PROD-00003479,2,1132.44
OI-0000213682,ORD-00071228,PROD-00006327,2,1770.85
OI-0000213683,ORD-00071228,PROD-00004093,3,1965.49
OI-0000213684,ORD-00071228,PROD-00007366,4,1030.81
OI-0000213685,ORD-00071229,PROD-00005411,5,1782.53
OI-0000213686,ORD-00071229,PROD-00001005,2,1763.1
OI-0000213687,ORD-00071229,PROD-00003838,2,1164.22
OI-0000213688,ORD-00071230,PROD-00001871,2,1314.33
OI-0000213689,ORD-00071230,PROD-00008845,2,918.54
OI-0000213690,ORD-00071230,PROD-00005657,4,790.56
OI-0000213691,ORD-00071231,PROD-00004757,1,663.55
OI-0000213692,ORD-00071231,PROD-00002311,4,369.24
OI-0000213693,ORD-00071231,PROD-00005220,5,1607.18
OI-0000213694,ORD-00071232,PROD-00002042,1,1040.62
OI-0000213695,ORD-00071232,PROD-00009802,3,452.94
OI-0000213696,ORD-00071232,PROD-00005103,4,1672.15
OI-0000213697,ORD-00071233,PROD-00005240,3,216.69
OI-0000213698,ORD-00071233,PROD-00004417,3,1336.85
OI-0000213699,ORD-00071233,PROD-00009883,3,238.5
OI-0000213700,ORD-00071234,PROD-00005159,2,205.92
OI-0000213701,ORD-00071234,PROD-00003962,4,1896.25
OI-0000213702,ORD-00071234,PROD-00002539,4,1004.56
OI-0000213703,ORD-00071235,PROD-00007178,5,104.83
OI-0000213704,ORD-00071235,PROD-00004654,4,1004.18
OI-0000213705,ORD-00071235,PROD-00002394,3,852.33
OI-0000213706,ORD-00071236,PROD-00009231,2,108.27
OI-0000213707,ORD-00071236,PROD-00001014,5,776.23
OI-0000213708,ORD-00071236,PROD-00008344,3,524.09
OI-0000213709,ORD-00071237,PROD-00006920,1,724.81
OI-0000213710,ORD-00071237,PROD-00007695,3,1789.16
OI-0000213711,ORD-00071237,PROD-00000333,1,1714.25
OI-0000213712,ORD-00071238,PROD-00001781,4,1506.53
OI-0000213713,ORD-00071238,PROD-00004754,1,581.88
OI-0000213714,ORD-00071238,PROD-00003877,4,210.87
