product_id,warehouse_id,quantity,last_updated
PROD-00002123,WH-004,14,2026-04-06T13:19:21.442629
PROD-00006784,WH-004,56,2026-04-06T13:19:21.442633
PROD-00004100,WH-010,375,2026-04-06T13:19:21.442636
PROD-00005419,WH-001,97,2026-04-06T13:19:21.442641
PROD-00000005,WH-005,225,2026-04-06T13:19:21.442645
PROD-00005504,WH-007,37,2026-04-06T13:19:21.442649
PROD-00004223,WH-003,120,2026-04-06T13:19:21.442652
PROD-00003354,WH-006,218,2026-04-06T13:19:21.442656
PROD-00002897,WH-003,114,2026-04-06T13:19:21.442660
PROD-00008317,WH-002,80,2026-04-06T13:19:21.442666
PROD-00001607,WH-004,166,2026-04-06T13:19:21.442671
PROD-00008162,WH-006,473,2026-04-06T13:19:21.442675
PROD-00005090,WH-010,188,2026-04-06T13:19:21.442679
PROD-00009206,WH-006,473,2026-04-06T13:19:21.442683
PROD-00002592,WH-006,171,2026-04-06T13:19:21.442687
PROD-00005095,WH-010,137,2026-04-06T13:19:21.442691
PROD-00009139,WH-007,10,2026-04-06T13:19:21.442695
PROD-00000831,WH-007,39,2026-04-06T13:19:21.442700
PROD-00009589,WH-009,37,2026-04-06T13:19:21.442704
PROD-00002165,WH-010,129,2026-04-06T13:19:21.442708
PROD-00001963,WH-001,284,2026-04-06T13:19:21.442712
PROD-00008398,WH-003,332,2026-04-06T13:19:21.442715
PROD-00001597,WH-009,306,2026-04-06T13:19:21.442720
PROD-00002469,WH-002,92,2026-04-06T13:19:21.442724
PROD-00007838,WH-009,187,2026-04-06T13:19:21.442728
PROD-00007453,WH-005,15,2026-04-06T13:19:21.442732
PROD-00004151,WH-005,223,2026-04-06T13:19:21.442736
PROD-00006907,WH-001,189,2026-04-06T13:19:21.442740
PROD-00007510,WH-009,124,2026-04-06T13:19:21.442744
PROD-00005845,WH-008,211,2026-04-06T13:19:21.442748
PROD-00007056,WH-009,441,2026-04-06T13:19:21.442753
PROD-00001598,WH-005,144,2026-04-06T13:19:21.442758
PROD-00004303,WH-002,345,2026-04-06T13:19:21.442762
PROD-00000771,WH-010,329,2026-04-06T13:19:21.442766
PROD-00000323,WH-003,186,2026-04-06T13:19:21.442770
PROD-00004076,WH-010,237,2026-04-06T13:19:21.442774
PROD-00001596,WH-004,2,2026-04-06T13:19:21.442778
PROD-00009969,WH-010,334,2026-04-06T13:19:21.442782
PROD-00008530,WH-006,87,2026-04-06T13:19:21.442786
PROD-00000461,WH-002,60,2026-04-06T13:19:21.442790
PROD-00004732,WH-008,409,2026-04-06T13:19:21.442793
PROD-00005555,WH-002,228,2026-04-06T13:19:21.442797
PROD-00004283,WH-001,304,2026-04-06T13:19:21.442801
PROD-00007681,WH-001,471,2026-04-06T13:19:21.442812
PROD-00008628,WH-003,292,2026-04-06T13:19:21.442816
PROD-00007376,WH-010,331,2026-04-06T13:19:21.442822
PROD-00004003,WH-008,120,2026-04-06T13:19:21.442825
PROD-00002543,WH-005,339,2026-04-06T13:19:21.442830
PROD-00005589,WH-008,79,2026-04-06T13:19:21.442834
PROD-00001764,WH-008,354,2026-04-06T13:19:21.442838
PROD-00005887,WH-010,67,2026-04-06T13:19:21.442841
PROD-00008298,WH-001,14,2026-04-06T13:19:21.442847
PROD-00007569,WH-003,276,2026-04-06T13:19:21.442851
PROD-00005629,WH-006,77,2026-04-06T13:19:21.442858
PROD-00006556,WH-002,19,2026-04-06T13:19:21.442862
PROD-00007620,WH-008,289,2026-04-06T13:19:21.442866
PROD-00006088,WH-003,281,2026-04-06T13:19:21.442870
PROD-00007034,WH-007,320,2026-04-06T13:19:21.442874
PROD-00006308,WH-009,369,2026-04-06T13:19:21.442878
PROD-00003356,WH-009,428,2026-04-06T13:19:21.442881
PROD-00000102,WH-010,478,2026-04-06T13:19:21.442885
PROD-00001034,WH-001,417,2026-04-06T13:19:21.442889
PROD-00004043,WH-006,97,2026-04-06T13:19:21.442893
PROD-00001146,WH-001,257,2026-04-06T13:19:21.442898
PROD-00004901,WH-002,29,2026-04-06T13:19:21.442903
PROD-00003487,WH-003,450,2026-04-06T13:19:21.442907
PROD-00000629,WH-005,496,2026-04-06T13:19:21.442911
PROD-00009794,WH-003,266,2026-04-06T13:19:21.442915
PROD-00005038,WH-005,27,2026-04-06T13:19:21.442919
PROD-00007857,WH-001,89,2026-04-06T13:19:21.442922
PROD-00007646,WH-006,60,2026-04-06T13:19:21.442926
PROD-00008390,WH-010,357,2026-04-06T13:19:21.442931
PROD-00007362,WH-007,38,2026-04-06T13:19:21.442935
PROD-00001481,WH-007,300,2026-04-06T13:19:21.442940
PROD-00004208,WH-003,270,2026-04-06T13:19:21.442943
PROD-00006886,WH-005,329,2026-04-06T13:19:21.442947
PROD-00003575,WH-006,495,2026-04-06T13:19:21.442951
PROD-00009234,WH-002,126,2026-04-06T13:19:21.442955
PROD-00000683,WH-001,348,2026-04-06T13:19:21.442960
PROD-00009635,WH-001,141,2026-04-06T13:19:21.442964
PROD-00002892,WH-006,259,2026-04-06T13:19:21.442968
PROD-00008479,WH-009,258,2026-04-06T13:19:21.442972
PROD-00004186,WH-009,142,2026-04-06T13:19:21.442976
PROD-00007855,WH-002,54,2026-04-06T13:19:21.442980
PROD-00004275,WH-002,66,2026-04-06T13:19:21.442984
PROD-00005207,WH-006,283,2026-04-06T13:19:21.442988
PROD-00000442,WH-002,415,2026-04-06T13:19:21.442991
PROD-00007668,WH-006,234,2026-04-06T13:19:21.442995
PROD-00009483,WH-006,47,2026-04-06T13:19:21.442999
PROD-00000712,WH-007,57,2026-04-06T13:19:21.443003
PROD-00008602,WH-007,455,2026-04-06T13:19:21.443008
PROD-00000562,WH-001,54,2026-04-06T13:19:21.443012
PROD-00002076,WH-007,274,2026-04-06T13:19:21.443015
PROD-00000402,WH-004,327,2026-04-06T13:19:21.443020
PROD-00006594,WH-007,281,2026-04-06T13:19:21.443024
PROD-00008151,WH-006,34,2026-04-06T13:19:21.443028
PROD-00002438,WH-005,272,2026-04-06T13:19:21.443032
PROD-00001025,WH-001,250,2026-04-06T13:19:21.443036
PROD-00006871,WH-002,356,2026-04-06T13:19:21.443041
PROD-00004081,WH-001,307,2026-04-06T13:19:21.443045
PROD-00003430,WH-004,57,2026-04-06T13:19:21.443049
PROD-00005797,WH-003,284,2026-04-06T13:19:21.443053
PROD-00004463,WH-006,217,2026-04-06T13:19:21.443057
PROD-00007892,WH-003,494,2026-04-06T13:19:21.443061
PROD-00003456,WH-002,174,2026-04-06T13:19:21.443065
PROD-00008466,WH-009,430,2026-04-06T13:19:21.443069
PROD-00004356,WH-008,451,2026-04-06T13:19:21.443074
PROD-00004145,WH-007,48,2026-04-06T13:19:21.443078
PROD-00004376,WH-006,277,2026-04-06T13:19:21.443082
PROD-00001728,WH-003,257,2026-04-06T13:19:21.443086
PROD-00004270,WH-005,123,2026-04-06T13:19:21.443089
PROD-00000958,WH-008,314,2026-04-06T13:19:21.443093
PROD-00009555,WH-006,159,2026-04-06T13:19:21.443098
PROD-00008675,WH-002,166,2026-04-06T13:19:21.443102
PROD-00004980,WH-009,93,2026-04-06T13:19:21.443106
PROD-00004757,WH-007,234,2026-04-06T13:19:21.443110
PROD-00001498,WH-002,119,2026-04-06T13:19:21.443114
PROD-00005284,WH-003,249,2026-04-06T13:19:21.443120
PROD-00006265,WH-007,407,2026-04-06T13:19:21.443124
PROD-00004297,WH-001,350,2026-04-06T13:19:21.443128
PROD-00003166,WH-006,79,2026-04-06T13:19:21.443132
PROD-00009821,WH-008,310,2026-04-06T13:19:21.443135
PROD-00009523,WH-008,49,2026-04-06T13:19:21.443140
PROD-00005244,WH-003,356,2026-04-06T13:19:21.443145
PROD-00000955,WH-005,366,2026-04-06T13:19:21.443149
PROD-00006373,WH-006,146,2026-04-06T13:19:21.443153
PROD-00007046,WH-002,87,2026-04-06T13:19:21.443157
PROD-00001373,WH-009,260,2026-04-06T13:19:21.443162
PROD-00003615,WH-003,18,2026-04-06T13:19:21.443166
PROD-00003005,WH-003,353,2026-04-06T13:19:21.443170
PROD-00007936,WH-009,58,2026-04-06T13:19:21.443174
PROD-00007620,WH-004,37,2026-04-06T13:19:21.443178
PROD-00002098,WH-010,388,2026-04-06T13:19:21.443182
PROD-00008559,WH-008,234,2026-04-06T13:19:21.443186
PROD-00000417,WH-002,40,2026-04-06T13:19:21.443190
PROD-00004429,WH-005,126,2026-04-06T13:19:21.443194
PROD-00009052,WH-002,72,2026-04-06T13:19:21.443199
PROD-00008874,WH-001,199,2026-04-06T13:19:21.443204
PROD-00008577,WH-007,217,2026-04-06T13:19:21.443207
PROD-00001137,WH-003,93,2026-04-06T13:19:21.443211
PROD-00003305,WH-008,350,2026-04-06T13:19:21.443216
PROD-00005251,WH-010,341,2026-04-06T13:19:21.443220
PROD-00003601,WH-007,412,2026-04-06T13:19:21.443228
PROD-00007206,WH-005,266,2026-04-06T13:19:21.443232
PROD-00009044,WH-002,338,2026-04-06T13:19:21.443237
PROD-00006429,WH-004,195,2026-04-06T13:19:21.443241
PROD-00009114,WH-006,239,2026-04-06T13:19:21.443245
PROD-00004237,WH-010,235,2026-04-06T13:19:21.443249
PROD-00003690,WH-005,256,2026-04-06T13:19:21.443253
PROD-00009054,WH-004,1,2026-04-06T13:19:21.443259
PROD-00009001,WH-003,9,2026-04-06T13:19:21.443263
PROD-00000107,WH-007,199,2026-04-06T13:19:21.443266
PROD-00001552,WH-002,132,2026-04-06T13:19:21.443270
PROD-00003096,WH-005,457,2026-04-06T13:19:21.443274
PROD-00008225,WH-003,66,2026-04-06T13:19:21.443278
PROD-00003167,WH-003,378,2026-04-06T13:19:21.443282
PROD-00007801,WH-009,138,2026-04-06T13:19:21.443285
PROD-00007790,WH-006,127,2026-04-06T13:19:21.443290
PROD-00007576,WH-001,203,2026-04-06T13:19:21.443294
PROD-00007493,WH-003,475,2026-04-06T13:19:21.443298
PROD-00004959,WH-009,307,2026-04-06T13:19:21.443302
PROD-00005200,WH-004,428,2026-04-06T13:19:21.443305
PROD-00007208,WH-007,428,2026-04-06T13:19:21.443309
PROD-00009757,WH-010,51,2026-04-06T13:19:21.443313
PROD-00002998,WH-007,411,2026-04-06T13:19:21.443318
PROD-00006021,WH-003,184,2026-04-06T13:19:21.443322
PROD-00007269,WH-010,367,2026-04-06T13:19:21.443326
PROD-00004575,WH-006,451,2026-04-06T13:19:21.443330
PROD-00008600,WH-010,197,2026-04-06T13:19:21.443334
PROD-00005030,WH-006,304,2026-04-06T13:19:21.443338
PROD-00004000,WH-001,267,2026-04-06T13:19:21.443341
PROD-00000634,WH-009,121,2026-04-06T13:19:21.443345
PROD-00005231,WH-003,175,2026-04-06T13:19:21.443349
PROD-00007403,WH-005,285,2026-04-06T13:19:21.443353
PROD-00009572,WH-010,44,2026-04-06T13:19:21.443358
PROD-00005674,WH-010,423,2026-04-06T13:19:21.443363
PROD-00004099,WH-007,207,2026-04-06T13:19:21.443367
PROD-00002485,WH-005,93,2026-04-06T13:19:21.443371
PROD-00009387,WH-003,301,2026-04-06T13:19:21.443374
PROD-00001008,WH-006,200,2026-04-06T13:19:21.443378
PROD-00005102,WH-007,470,2026-04-06T13:19:21.443382
PROD-00005583,WH-005,340,2026-04-06T13:19:21.443387
PROD-00003221,WH-002,494,2026-04-06T13:19:21.443390
PROD-00009770,WH-007,382,2026-04-06T13:19:21.443394
PROD-00008756,WH-003,138,2026-04-06T13:19:21.443399
PROD-00005486,WH-003,176,2026-04-06T13:19:21.443403
PROD-00005936,WH-010,327,2026-04-06T13:19:21.443407
PROD-00002253,WH-001,96,2026-04-06T13:19:21.443411
PROD-00008201,WH-004,355,2026-04-06T13:19:21.443415
PROD-00007242,WH-006,69,2026-04-06T13:19:21.443418
PROD-00008356,WH-008,423,2026-04-06T13:19:21.443422
PROD-00003882,WH-006,473,2026-04-06T13:19:21.443426
PROD-00009155,WH-008,28,2026-04-06T13:19:21.443430
PROD-00000568,WH-005,313,2026-04-06T13:19:21.443434
PROD-00001809,WH-005,63,2026-04-06T13:19:21.443438
PROD-00000538,WH-005,283,2026-04-06T13:19:21.443442
PROD-00002403,WH-007,147,2026-04-06T13:19:21.443446
PROD-00008095,WH-008,271,2026-04-06T13:19:21.443450
PROD-00005131,WH-009,167,2026-04-06T13:19:21.443454
PROD-00005091,WH-008,416,2026-04-06T13:19:21.443458
PROD-00009937,WH-004,149,2026-04-06T13:19:21.443462
PROD-00000258,WH-010,180,2026-04-06T13:19:21.443466
PROD-00001313,WH-002,471,2026-04-06T13:19:21.443469
PROD-00001506,WH-008,183,2026-04-06T13:19:21.443473
PROD-00004727,WH-007,279,2026-04-06T13:19:21.443477
PROD-00001015,WH-010,251,2026-04-06T13:19:21.443481
PROD-00001686,WH-009,401,2026-04-06T13:19:21.443485
PROD-00003968,WH-005,339,2026-04-06T13:19:21.443489
PROD-00003535,WH-003,305,2026-04-06T13:19:21.443493
PROD-00006051,WH-001,283,2026-04-06T13:19:21.443497
PROD-00008410,WH-001,21,2026-04-06T13:19:21.443502
PROD-00009215,WH-004,277,2026-04-06T13:19:21.443505
PROD-00004836,WH-010,0,2026-04-06T13:19:21.443511
PROD-00003420,WH-005,110,2026-04-06T13:19:21.443515
PROD-00003341,WH-010,32,2026-04-06T13:19:21.443520
PROD-00003664,WH-005,158,2026-04-06T13:19:21.443525
PROD-00009334,WH-004,13,2026-04-06T13:19:21.443529
PROD-00000866,WH-005,359,2026-04-06T13:19:21.443533
PROD-00008388,WH-001,28,2026-04-06T13:19:21.443537
PROD-00005171,WH-006,447,2026-04-06T13:19:21.443541
PROD-00003546,WH-010,33,2026-04-06T13:19:21.443545
PROD-00008161,WH-006,464,2026-04-06T13:19:21.443549
PROD-00003388,WH-007,499,2026-04-06T13:19:21.443553
PROD-00003869,WH-008,463,2026-04-06T13:19:21.443557
PROD-00009835,WH-010,222,2026-04-06T13:19:21.443561
PROD-00006720,WH-008,464,2026-04-06T13:19:21.443565
PROD-00000898,WH-008,92,2026-04-06T13:19:21.443569
PROD-00000592,WH-004,115,2026-04-06T13:19:21.443573
PROD-00009837,WH-003,3,2026-04-06T13:19:21.443578
PROD-00005281,WH-004,320,2026-04-06T13:19:21.443582
PROD-00009153,WH-009,268,2026-04-06T13:19:21.443586
PROD-00005730,WH-007,211,2026-04-06T13:19:21.443590
PROD-00001288,WH-003,323,2026-04-06T13:19:21.443594
PROD-00000648,WH-009,35,2026-04-06T13:19:21.443598
PROD-00006176,WH-002,472,2026-04-06T13:19:21.443602
PROD-00005467,WH-009,155,2026-04-06T13:19:21.443606
PROD-00005867,WH-006,134,2026-04-06T13:19:21.443610
PROD-00006513,WH-009,244,2026-04-06T13:19:21.443614
PROD-00005092,WH-008,411,2026-04-06T13:19:21.443618
PROD-00003827,WH-008,479,2026-04-06T13:19:21.443622
PROD-00008913,WH-006,433,2026-04-06T13:19:21.443626
PROD-00003683,WH-002,361,2026-04-06T13:19:21.443629
PROD-00000279,WH-009,72,2026-04-06T13:19:21.443633
PROD-00000672,WH-006,482,2026-04-06T13:19:21.443637
PROD-00009966,WH-008,88,2026-04-06T13:19:21.443641
PROD-00003196,WH-007,174,2026-04-06T13:19:21.443646
PROD-00000623,WH-002,149,2026-04-06T13:19:21.443649
PROD-00007452,WH-006,61,2026-04-06T13:19:21.443653
PROD-00000607,WH-004,213,2026-04-06T13:19:21.443657
PROD-00004238,WH-010,185,2026-04-06T13:19:21.443662
PROD-00007817,WH-006,423,2026-04-06T13:19:21.443665
PROD-00009344,WH-001,360,2026-04-06T13:19:21.443671
PROD-00009175,WH-001,50,2026-04-06T13:19:21.443675
PROD-00000276,WH-004,222,2026-04-06T13:19:21.443679
PROD-00007464,WH-008,307,2026-04-06T13:19:21.443683
PROD-00008316,WH-005,24,2026-04-06T13:19:21.443687
PROD-00004244,WH-006,498,2026-04-06T13:19:21.443691
PROD-00001547,WH-006,137,2026-04-06T13:19:21.443695
PROD-00009606,WH-001,355,2026-04-06T13:19:21.443699
PROD-00006319,WH-004,0,2026-04-06T13:19:21.443703
PROD-00005772,WH-005,6,2026-04-06T13:19:21.443707
PROD-00001187,WH-002,178,2026-04-06T13:19:21.443711
PROD-00000776,WH-006,20,2026-04-06T13:19:21.443715
PROD-00005846,WH-005,158,2026-04-06T13:19:21.443719
PROD-00008277,WH-001,267,2026-04-06T13:19:21.443723
PROD-00005412,WH-005,462,2026-04-06T13:19:21.443728
PROD-00000259,WH-001,295,2026-04-06T13:19:21.443732
PROD-00000126,WH-004,51,2026-04-06T13:19:21.443735
PROD-00000475,WH-001,65,2026-04-06T13:19:21.443739
PROD-00005672,WH-008,425,2026-04-06T13:19:21.443743
PROD-00005234,WH-001,321,2026-04-06T13:19:21.443748
PROD-00005818,WH-007,494,2026-04-06T13:19:21.443752
PROD-00006577,WH-003,148,2026-04-06T13:19:21.443756
PROD-00003588,WH-009,396,2026-04-06T13:19:21.443760
PROD-00009805,WH-004,221,2026-04-06T13:19:21.443764
PROD-00003256,WH-001,361,2026-04-06T13:19:21.443767
PROD-00002048,WH-004,244,2026-04-06T13:19:21.443772
PROD-00003585,WH-003,475,2026-04-06T13:19:21.443776
PROD-00006310,WH-008,453,2026-04-06T13:19:21.443780
PROD-00005038,WH-007,461,2026-04-06T13:19:21.443784
PROD-00001182,WH-006,222,2026-04-06T13:19:21.443788
PROD-00003831,WH-002,450,2026-04-06T13:19:21.443792
PROD-00008631,WH-005,155,2026-04-06T13:19:21.443796
PROD-00004842,WH-003,138,2026-04-06T13:19:21.443800
PROD-00009641,WH-004,260,2026-04-06T13:19:21.443804
PROD-00002001,WH-005,459,2026-04-06T13:19:21.443808
PROD-00002571,WH-009,403,2026-04-06T13:19:21.443812
PROD-00005980,WH-010,234,2026-04-06T13:19:21.443816
PROD-00006872,WH-003,25,2026-04-06T13:19:21.443820
PROD-00009456,WH-008,45,2026-04-06T13:19:21.443824
PROD-00002287,WH-008,113,2026-04-06T13:19:21.443828
PROD-00008985,WH-002,308,2026-04-06T13:19:21.443831
PROD-00004614,WH-006,481,2026-04-06T13:19:21.443835
PROD-00007683,WH-007,373,2026-04-06T13:19:21.443839
PROD-00002644,WH-009,314,2026-04-06T13:19:21.443843
PROD-00005743,WH-001,254,2026-04-06T13:19:21.443847
PROD-00003412,WH-005,324,2026-04-06T13:19:21.443850
PROD-00007328,WH-009,29,2026-04-06T13:19:21.443858
PROD-00009182,WH-009,38,2026-04-06T13:19:21.443936
PROD-00001040,WH-001,213,2026-04-06T13:19:21.443942
PROD-00000485,WH-002,468,2026-04-06T13:19:21.443946
PROD-00003933,WH-004,80,2026-04-06T13:19:21.443950
PROD-00003631,WH-001,376,2026-04-06T13:19:21.443954
PROD-00001636,WH-002,89,2026-04-06T13:19:21.443958
PROD-00009404,WH-001,483,2026-04-06T13:19:21.443963
PROD-00003497,WH-001,109,2026-04-06T13:19:21.443967
PROD-00004566,WH-006,94,2026-04-06T13:19:21.443970
PROD-00004397,WH-005,422,2026-04-06T13:19:21.443974
PROD-00008926,WH-007,477,2026-04-06T13:19:21.443978
PROD-00000127,WH-008,13,2026-04-06T13:19:21.443982
PROD-00006359,WH-006,284,2026-04-06T13:19:21.443986
PROD-00003588,WH-005,16,2026-04-06T13:19:21.443990
PROD-00006218,WH-006,475,2026-04-06T13:19:21.443994
PROD-00009752,WH-008,494,2026-04-06T13:19:21.443998
PROD-00004774,WH-003,38,2026-04-06T13:19:21.444002
PROD-00007211,WH-006,237,2026-04-06T13:19:21.444007
PROD-00006786,WH-007,39,2026-04-06T13:19:21.444010
PROD-00003825,WH-001,325,2026-04-06T13:19:21.444014
PROD-00005299,WH-008,71,2026-04-06T13:19:21.444018
PROD-00003661,WH-003,142,2026-04-06T13:19:21.444022
PROD-00008365,WH-010,477,2026-04-06T13:19:21.444026
PROD-00005027,WH-003,412,2026-04-06T13:19:21.444030
PROD-00004029,WH-007,294,2026-04-06T13:19:21.444034
PROD-00003563,WH-010,296,2026-04-06T13:19:21.444039
PROD-00006623,WH-001,348,2026-04-06T13:19:21.444044
PROD-00009612,WH-007,88,2026-04-06T13:19:21.444049
PROD-00006268,WH-001,45,2026-04-06T13:19:21.444053
PROD-00003533,WH-001,36,2026-04-06T13:19:21.444057
PROD-00006164,WH-008,472,2026-04-06T13:19:21.444062
PROD-00007683,WH-009,491,2026-04-06T13:19:21.444066
PROD-00007577,WH-002,84,2026-04-06T13:19:21.444070
PROD-00001679,WH-010,229,2026-04-06T13:19:21.444074
PROD-00002914,WH-008,211,2026-04-06T13:19:21.444078
PROD-00005086,WH-003,203,2026-04-06T13:19:21.444082
PROD-00006555,WH-002,317,2026-04-06T13:19:21.444086
PROD-00009857,WH-003,366,2026-04-06T13:19:21.444090
PROD-00007266,WH-005,321,2026-04-06T13:19:21.444094
PROD-00008470,WH-004,338,2026-04-06T13:19:21.444098
PROD-00000146,WH-010,438,2026-04-06T13:19:21.444102
PROD-00009185,WH-005,441,2026-04-06T13:19:21.444106
PROD-00004765,WH-003,272,2026-04-06T13:19:21.444110
PROD-00005370,WH-004,433,2026-04-06T13:19:21.444114
PROD-00006731,WH-010,245,2026-04-06T13:19:21.444118
PROD-00004853,WH-008,449,2026-04-06T13:19:21.444122
PROD-00007196,WH-007,393,2026-04-06T13:19:21.444125
PROD-00003569,WH-007,498,2026-04-06T13:19:21.444130
PROD-00003863,WH-002,215,2026-04-06T13:19:21.444133
PROD-00009282,WH-009,45,2026-04-06T13:19:21.444137
PROD-00001547,WH-010,384,2026-04-06T13:19:21.444141
PROD-00004405,WH-001,30,2026-04-06T13:19:21.444145
PROD-00004983,WH-002,136,2026-04-06T13:19:21.444149
PROD-00009126,WH-007,341,2026-04-06T13:19:21.444153
PROD-00002916,WH-006,99,2026-04-06T13:19:21.444158
PROD-00001004,WH-002,175,2026-04-06T13:19:21.444162
PROD-00008498,WH-007,319,2026-04-06T13:19:21.444166
PROD-00004640,WH-005,244,2026-04-06T13:19:21.444170
PROD-00000341,WH-003,158,2026-04-06T13:19:21.444174
PROD-00005441,WH-008,437,2026-04-06T13:19:21.444178
PROD-00005327,WH-004,441,2026-04-06T13:19:21.444182
PROD-00000498,WH-003,174,2026-04-06T13:19:21.444186
PROD-00002692,WH-008,161,2026-04-06T13:19:21.444190
PROD-00005731,WH-008,56,2026-04-06T13:19:21.444194
PROD-00007159,WH-004,60,2026-04-06T13:19:21.444198
PROD-00008317,WH-001,392,2026-04-06T13:19:21.444202
PROD-00006009,WH-008,295,2026-04-06T13:19:21.444207
PROD-00008913,WH-003,164,2026-04-06T13:19:21.444211
PROD-00006106,WH-006,239,2026-04-06T13:19:21.444215
PROD-00002982,WH-005,62,2026-04-06T13:19:21.444221
PROD-00004697,WH-010,225,2026-04-06T13:19:21.444224
PROD-00005347,WH-005,41,2026-04-06T13:19:21.444228
PROD-00006628,WH-003,106,2026-04-06T13:19:21.444233
PROD-00003577,WH-008,500,2026-04-06T13:19:21.444238
PROD-00005121,WH-010,177,2026-04-06T13:19:21.444242
PROD-00007819,WH-008,449,2026-04-06T13:19:21.444246
PROD-00007023,WH-010,340,2026-04-06T13:19:21.444250
PROD-00007726,WH-010,243,2026-04-06T13:19:21.444255
PROD-00001192,WH-005,334,2026-04-06T13:19:21.444259
PROD-00003127,WH-008,116,2026-04-06T13:19:21.444263
PROD-00009796,WH-010,491,2026-04-06T13:19:21.444267
PROD-00006494,WH-004,386,2026-04-06T13:19:21.444271
PROD-00002848,WH-002,189,2026-04-06T13:19:21.444275
PROD-00003558,WH-001,455,2026-04-06T13:19:21.444280
PROD-00001410,WH-006,180,2026-04-06T13:19:21.444284
PROD-00004429,WH-008,462,2026-04-06T13:19:21.444288
PROD-00007480,WH-007,246,2026-04-06T13:19:21.444293
PROD-00002414,WH-005,54,2026-04-06T13:19:21.444297
PROD-00000260,WH-002,186,2026-04-06T13:19:21.444301
PROD-00002235,WH-001,374,2026-04-06T13:19:21.444305
PROD-00001959,WH-006,355,2026-04-06T13:19:21.444309
PROD-00002585,WH-002,140,2026-04-06T13:19:21.444313
PROD-00006249,WH-007,293,2026-04-06T13:19:21.444317
PROD-00003540,WH-010,270,2026-04-06T13:19:21.444322
PROD-00005096,WH-008,142,2026-04-06T13:19:21.444325
PROD-00008481,WH-005,49,2026-04-06T13:19:21.444329
PROD-00008057,WH-007,336,2026-04-06T13:19:21.444333
PROD-00008516,WH-006,199,2026-04-06T13:19:21.444338
PROD-00004807,WH-008,293,2026-04-06T13:19:21.444341
PROD-00003111,WH-010,272,2026-04-06T13:19:21.444345
PROD-00002435,WH-010,418,2026-04-06T13:19:21.444349
PROD-00005381,WH-006,56,2026-04-06T13:19:21.444353
PROD-00004332,WH-004,84,2026-04-06T13:19:21.444357
PROD-00006143,WH-006,379,2026-04-06T13:19:21.444361
PROD-00007687,WH-004,372,2026-04-06T13:19:21.444365
PROD-00006834,WH-003,455,2026-04-06T13:19:21.444369
PROD-00005834,WH-002,378,2026-04-06T13:19:21.444372
PROD-00000896,WH-003,248,2026-04-06T13:19:21.444376
PROD-00006916,WH-009,82,2026-04-06T13:19:21.444381
PROD-00002266,WH-009,147,2026-04-06T13:19:21.444385
PROD-00008117,WH-010,11,2026-04-06T13:19:21.444389
PROD-00005526,WH-007,318,2026-04-06T13:19:21.444393
PROD-00000975,WH-008,177,2026-04-06T13:19:21.444397
PROD-00004106,WH-002,342,2026-04-06T13:19:21.444401
PROD-00007722,WH-004,201,2026-04-06T13:19:21.444405
PROD-00005941,WH-006,131,2026-04-06T13:19:21.444408
PROD-00006596,WH-003,161,2026-04-06T13:19:21.444412
PROD-00002992,WH-002,116,2026-04-06T13:19:21.444416
PROD-00005178,WH-005,294,2026-04-06T13:19:21.444420
PROD-00000153,WH-005,276,2026-04-06T13:19:21.444424
PROD-00004562,WH-003,222,2026-04-06T13:19:21.444428
PROD-00003949,WH-010,428,2026-04-06T13:19:21.444432
PROD-00000193,WH-009,251,2026-04-06T13:19:21.444436
PROD-00004202,WH-003,238,2026-04-06T13:19:21.444440
PROD-00008639,WH-010,227,2026-04-06T13:19:21.444445
PROD-00004240,WH-004,307,2026-04-06T13:19:21.444449
PROD-00004581,WH-002,414,2026-04-06T13:19:21.444459
PROD-00000944,WH-009,475,2026-04-06T13:19:21.444464
PROD-00002217,WH-004,447,2026-04-06T13:19:21.444468
PROD-00003700,WH-003,364,2026-04-06T13:19:21.444473
PROD-00004554,WH-006,421,2026-04-06T13:19:21.444478
PROD-00008516,WH-001,226,2026-04-06T13:19:21.444482
PROD-00009509,WH-008,482,2026-04-06T13:19:21.444486
PROD-00005967,WH-008,376,2026-04-06T13:19:21.444490
PROD-00008102,WH-009,351,2026-04-06T13:19:21.444494
PROD-00009502,WH-005,98,2026-04-06T13:19:21.444498
PROD-00003716,WH-001,10,2026-04-06T13:19:21.444502
PROD-00006046,WH-008,297,2026-04-06T13:19:21.444507
PROD-00004946,WH-010,485,2026-04-06T13:19:21.444512
PROD-00003343,WH-006,228,2026-04-06T13:19:21.444516
PROD-00009468,WH-010,149,2026-04-06T13:19:21.444520
PROD-00003281,WH-002,72,2026-04-06T13:19:21.444524
PROD-00001219,WH-005,139,2026-04-06T13:19:21.444528
PROD-00000612,WH-004,240,2026-04-06T13:19:21.444532
PROD-00006052,WH-001,69,2026-04-06T13:19:21.444536
PROD-00000941,WH-007,423,2026-04-06T13:19:21.444540
PROD-00002349,WH-005,316,2026-04-06T13:19:21.444544
PROD-00000222,WH-003,119,2026-04-06T13:19:21.444547
PROD-00008632,WH-009,189,2026-04-06T13:19:21.444551
PROD-00000270,WH-008,213,2026-04-06T13:19:21.444555
PROD-00008956,WH-002,118,2026-04-06T13:19:21.444559
PROD-00002381,WH-010,495,2026-04-06T13:19:21.444563
